deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band
DEAL302104,2019-02-03,CUST102204,BRK50277,PROP204511,7511055,7455134,No,10.88,Closed,2019-04-03,Referral,Google Ads,??,Mid
DEAL302105,2018-03-21,CUST103873,BRK50321,PROP202056,7013143,7258184,Yes,7.48,Closed,2018-06-12,Cold Call,Broker Referral,ok,Mid
DEAL302106,2025-05-30,CUST104267,BRK50009,PROP206058,11464572,11528928,Yes,9.11,Closed,2025-06-21,Walk-in,Broker Referral,client wants quick close,High
DEAL302107,2023-04-21,CUST100603,BRK50153,PROP207619,1969890,1904741,Yes,11.48,Closed,2023-05-19,Walk-in,Website,??,Low
DEAL302108,2021-03-25,CUST103232,BRK50018,PROP201363,18199775,18669852,Yes,10.84,Closed,2021-06-07,Online Portal,Website,see email,Luxury
DEAL302109,2021-11-28,CUST103018,BRK50149,PROP205453,10246527,10485936,No,8.05,Closed,2022-01-24,Walk-in,Newspaper,??,High
DEAL302110,2021-11-17,CUST101811,BRK50351,PROP205257,7372345,7704329,Yes,10.85,Closed,2021-12-09,Social Media,Billboard,ok,Mid
DEAL302111,2025-03-11,CUST103668,BRK50317,PROP206531,13899320,14900019,Yes,7.78,Closed,2025-04-20,Referral,Instagram,urgent,High
DEAL302112,2022-08-10,CUST102184,BRK50025,PROP200946,9493595,10167968,Yes,8.46,Cancelled,,Social Media,Instagram,??,High
DEAL302113,2025-01-09,CUST101983,BRK50130,PROP200122,5800325,5602507,Yes,9.6,Pending,,Social Media,Billboard,??,Mid
DEAL302114,2022-03-01,CUST100818,BRK50066,PROP201444,3191063,3184651,Yes,10.25,Pending,,Email Campaign,Facebook,??,Mid
DEAL302115,2022-03-06,CUST100395,BRK50356,PROP205449,9668140,10200151,Yes,10.95,Cancelled,,Social Media,Newspaper,,High
DEAL302116,2022-02-13,CUST101027,BRK50281,PROP202114,10343406,10739317,Yes,8.44,Closed,2022-03-30,Social Media,Website,N/A,High
DEAL302117,2021-09-17,CUST103521,BRK50424,PROP203883,15064558,15233197,Yes,7.59,Pending,,Cold Call,Broker Referral,urgent,Luxury
DEAL302118,2020-10-20,CUST104399,BRK50280,PROP203132,9660707,9860084,No,9.15,Closed,2020-12-27,Cold Call,Website,see email,High
DEAL302119,2024-07-03,CUST104719,BRK50285,PROP202625,8552303,8552731,No,9.93,Closed,2024-09-27,Cold Call,Billboard,see email,High
DEAL302120,2020-01-31,CUST101048,BRK50324,PROP204818,13593327,13406828,Yes,8.66,Cancelled,,Social Media,Newspaper,see email,High
DEAL302121,2024-06-27,CUST103216,BRK50057,PROP207966,6716541,6478039,No,9.62,Closed,2024-07-28,Cold Call,Facebook,urgent,Mid
DEAL302122,2023-11-27,CUST103182,BRK50462,PROP207991,8682699,8458937,Yes,7.79,Pending,,Email Campaign,Facebook,N/A,High
DEAL302123,2019-08-27,CUST101034,BRK50117,PROP205631,17025942,18023659,Yes,8.16,Closed,2019-09-19,Walk-in,Google Ads,see email,Luxury
DEAL302124,2019-05-25,CUST102337,BRK50427,PROP204255,11651252,11869596,Yes,10.78,Closed,2019-08-04,Online Portal,Facebook,,High
DEAL302125,2023-06-05,CUST104916,BRK50106,PROP205522,9518208,10051877,Yes,7.88,Pending,,Social Media,Website,,High
DEAL302126,2022-05-31,CUST102847,BRK50291,PROP202326,8789455,9248169,No,9.52,Pending,,Online Portal,Website,see email,High
DEAL302127,2021-01-19,CUST103961,BRK50198,PROP205426,4735764,4574835,Yes,,Closed,2021-02-04,Referral,Broker Referral,,Mid
DEAL302128,2019-02-26,CUST100234,BRK50431,PROP206508,3148184,3151839,No,8.62,Closed,2019-05-16,Social Media,Newspaper,na,Mid
DEAL302129,2023-02-27,CUST103645,BRK50470,PROP205664,11043376,10789407,No,9.6,Pending,,Online Portal,Google Ads,na,High
DEAL302130,2019-09-02,CUST100011,BRK50055,PROP202198,11678499,12004705,Yes,,Closed,2019-09-25,Email Campaign,Website,client wants quick close,High
DEAL302131,2019-04-28,CUST100706,BRK50480,PROP205121,12791132,13734005,Yes,10.34,Closed,2019-06-17,Referral,Facebook,N/A,High
DEAL302132,2023-11-05,CUST103558,BRK50189,PROP204626,4015258,4108948,Yes,9.43,Cancelled,,Referral,Instagram,,Mid
DEAL302133,2018-05-17,CUST101501,BRK50477,PROP203855,8852236,8534918,No,10.07,Closed,2018-07-20,Social Media,Google Ads,ok,High
DEAL302134,2020-06-02,CUST100838,BRK50481,PROP205663,9208397,9614943,Yes,9.25,Cancelled,,Walk-in,Google Ads,ok,High
DEAL302135,2022-10-08,CUST103809,BRK50002,PROP207934,5426528,5423730,No,11.2,Closed,2022-10-31,Walk-in,Website,client wants quick close,Mid
DEAL302136,2023-08-25,CUST102500,BRK50358,PROP203878,5061822,4853620,Yes,8.98,Pending,,Referral,Website,N/A,Mid
DEAL302137,2019-06-14,CUST100602,BRK50171,PROP200426,16279822,15729459,Yes,,Cancelled,,Email Campaign,Billboard,see email,Luxury
DEAL302138,2018-10-25,CUST103557,BRK50053,PROP200048,3577958,3570456,No,10.27,Pending,,Referral,Newspaper,,Mid
DEAL302139,2023-02-01,CUST104041,BRK50406,PROP206603,4915344,5269113,No,,Closed,2023-02-21,Online Portal,Billboard,na,Mid
DEAL302140,2024-02-27,CUST101278,BRK50256,PROP207436,9553886,10085987,No,7.5,Closed,2024-05-14,Online Portal,Facebook,na,High
DEAL302141,2021-06-14,CUST101969,BRK50412,PROP201699,2153526,2068656,Yes,9.13,Closed,2021-07-06,Walk-in,Newspaper,N/A,Low
DEAL302142,2024-09-04,CUST100981,BRK50102,PROP206260,9900958,9913978,Yes,11.02,Closed,2024-11-17,Online Portal,Newspaper,client wants quick close,High
DEAL302143,2021-12-21,CUST100149,BRK50271,PROP202641,10575031,10450789,Yes,,Cancelled,,Email Campaign,Newspaper,ok,High
DEAL302144,2022-04-09,CUST100719,BRK50116,PROP207124,19002245,18758623,Yes,,Closed,2022-06-19,Cold Call,Broker Referral,N/A,Luxury
DEAL302145,2022-04-28,CUST103083,BRK50409,PROP201576,18500596,18235428,No,10.95,Closed,2022-06-24,Online Portal,Newspaper,??,Luxury
DEAL302146,2022-08-22,CUST103601,BRK50205,PROP202730,9977531,9704115,No,,Pending,,Email Campaign,Google Ads,client wants quick close,High
DEAL302147,2025-03-26,CUST100963,BRK50403,PROP202514,14510766,15204510,Yes,,Closed,2025-05-05,Social Media,Broker Referral,na,Luxury
DEAL302148,2022-09-28,CUST100143,BRK50033,PROP203845,14669625,15021274,Yes,10.74,Closed,2022-12-19,Email Campaign,Facebook,see email,Luxury
DEAL302149,2018-12-01,CUST103789,BRK50177,PROP201876,13002857,13461745,Yes,7.1,Pending,,Social Media,Facebook,urgent,High
DEAL302150,2022-06-26,CUST104456,BRK50013,PROP203475,8277562,8254501,Yes,10.62,Closed,2022-08-18,Cold Call,Newspaper,ok,High
DEAL302151,2022-06-20,CUST103313,BRK50237,PROP203123,12701639,13622602,No,8.97,Closed,2022-08-02,Referral,Google Ads,,High
DEAL302152,2019-10-24,CUST100104,BRK50486,PROP207254,10365194,10855660,No,10.32,Closed,2019-12-25,Walk-in,Website,N/A,High
DEAL302153,2019-12-16,CUST103954,BRK50078,PROP205769,8232495,8157602,Yes,10.3,Cancelled,,Online Portal,Broker Referral,??,High
DEAL302154,2019-06-30,CUST104331,BRK50318,PROP203616,9046644,9186338,Yes,9.07,Closed,2019-09-15,Referral,Newspaper,N/A,High
DEAL302155,2019-09-08,CUST103080,BRK50442,PROP206438,11368137,12181068,Yes,7.55,Closed,2019-11-20,Online Portal,Newspaper,see email,High
DEAL302156,2024-08-26,CUST101944,BRK50334,PROP203341,11251464,11136491,Yes,9.34,Cancelled,,Email Campaign,Facebook,N/A,High
DEAL302157,2021-02-19,CUST101220,BRK50082,PROP203159,4209515,4512599,Yes,7.23,Closed,2021-05-12,Cold Call,Instagram,na,Mid
DEAL302158,2024-10-27,CUST102490,BRK50199,PROP201205,9400517,9426818,No,8.28,Closed,2024-12-28,Email Campaign,Newspaper,??,High
DEAL302159,2023-03-27,CUST102115,BRK50497,PROP206381,9412165,9069254,Yes,9.92,Closed,2023-06-01,Email Campaign,Google Ads,na,High
DEAL302160,2020-11-02,CUST102952,BRK50114,PROP207254,10574610,10599222,Yes,,Closed,2021-01-26,Referral,Billboard,ok,High
DEAL302161,2021-01-18,CUST101887,BRK50289,PROP201858,11687735,12286840,Yes,9.0,Closed,2021-02-01,Cold Call,Newspaper,N/A,High
DEAL302162,2021-10-09,CUST102869,BRK50279,PROP207652,12746812,13723106,Yes,,Closed,2021-10-26,Walk-in,Newspaper,see email,High
DEAL302163,2019-02-18,CUST102373,BRK50467,PROP206296,1792494,1719577,No,7.0,Pending,,Cold Call,Newspaper,ok,Low
DEAL302164,2023-10-12,CUST103657,BRK50403,PROP201449,13982893,14020581,Yes,8.23,Closed,2023-11-05,Online Portal,Google Ads,urgent,High
DEAL302165,2018-03-23,CUST103683,BRK50222,PROP203371,5385946,5453720,No,9.99,Closed,2018-06-09,Email Campaign,Instagram,??,Mid
DEAL302166,2023-03-07,CUST101125,BRK50238,PROP206153,9115089,9061284,Yes,,Closed,2023-03-19,Walk-in,Newspaper,client wants quick close,High
DEAL302167,2021-11-15,CUST104143,BRK50232,PROP201629,8908647,8923025,Yes,,Closed,2022-01-05,Walk-in,Google Ads,urgent,High
DEAL302168,2021-10-04,CUST100042,BRK50013,PROP200647,10892273,11241868,No,7.71,Pending,,Referral,Google Ads,N/A,High
DEAL302169,2023-06-22,CUST103618,BRK50202,PROP201766,11438025,11209841,Yes,10.12,Closed,2023-09-06,Walk-in,Billboard,client wants quick close,High
DEAL302170,2023-08-27,CUST103571,BRK50098,PROP203120,5865849,6154450,Yes,7.78,Closed,2023-11-10,Referral,Instagram,,Mid
DEAL302171,2018-01-05,CUST101866,BRK50172,PROP207914,8638440,9278704,Yes,8.04,Closed,2018-01-30,Walk-in,Newspaper,N/A,High
DEAL302172,2020-09-20,CUST101076,BRK50275,PROP207485,11065033,11102658,No,7.74,Closed,2020-11-08,Online Portal,Billboard,see email,High
DEAL302173,2019-11-21,CUST103719,BRK50375,PROP207893,5119690,5317516,Yes,10.13,Pending,,Email Campaign,Website,see email,Mid
DEAL302174,2023-05-30,CUST104320,BRK50196,PROP204570,1530430,1518631,Yes,9.78,Cancelled,,Email Campaign,Facebook,urgent,Low
DEAL302175,2022-06-20,CUST103547,BRK50034,PROP201979,6505041,6612771,Yes,8.57,Pending,,Referral,Newspaper,see email,Mid
DEAL302176,2018-12-09,CUST100596,BRK50474,PROP200127,5865172,5834855,Yes,,Closed,2019-02-01,Social Media,Instagram,??,Mid
DEAL302177,2020-05-24,CUST101170,BRK50228,PROP206015,8935903,8990405,Yes,8.63,Closed,2020-07-12,Walk-in,Broker Referral,see email,High
DEAL302178,2020-12-21,CUST103619,BRK50051,PROP205375,10492616,10340086,No,7.62,Closed,2021-01-29,Email Campaign,Billboard,urgent,High
DEAL302179,2025-03-21,CUST103290,BRK50174,PROP200423,8800243,8930814,Yes,9.74,Closed,2025-06-18,Referral,Website,ok,High
DEAL302180,2019-01-08,CUST103337,BRK50421,PROP202953,8237656,8252154,No,7.82,Closed,2019-01-26,Walk-in,Google Ads,,High
DEAL302181,2018-07-29,CUST103098,BRK50386,PROP207404,10707154,11341269,Yes,9.07,Closed,2018-09-05,Walk-in,Broker Referral,??,High
DEAL302182,2018-01-21,CUST101516,BRK50120,PROP204013,9143665,8848920,Yes,8.79,Pending,,Cold Call,Website,??,High
DEAL302183,2019-07-14,CUST100409,BRK50174,PROP202761,9926054,10676268,Yes,11.37,Closed,2019-08-13,Cold Call,Google Ads,N/A,High
DEAL302184,2019-08-04,CUST103238,BRK50456,PROP205067,15539058,16587847,Yes,,Closed,2019-08-29,Email Campaign,Newspaper,,Luxury
DEAL302185,2024-04-12,CUST104896,BRK50453,PROP202303,11243308,11248921,No,7.85,Closed,2024-05-14,Social Media,Website,urgent,High
DEAL302186,2022-12-14,CUST104397,BRK50116,PROP207803,9172967,8766371,Yes,7.98,Closed,2023-01-24,Online Portal,Website,see email,High
DEAL302187,2021-03-21,CUST101432,BRK50171,PROP206329,8500891,8371338,No,7.9,Closed,2021-04-04,Referral,Facebook,see email,High
DEAL302188,2022-08-14,CUST102927,BRK50203,PROP201520,8172108,8176356,Yes,10.66,Closed,2022-09-30,Online Portal,Google Ads,N/A,High
DEAL302189,2024-07-25,CUST101574,BRK50338,PROP202879,13177302,13556060,Yes,9.69,Pending,,Online Portal,Billboard,see email,High
DEAL302190,2020-04-30,CUST103231,BRK50326,PROP205683,12070534,12206013,No,11.44,Closed,2020-06-27,Email Campaign,Broker Referral,N/A,High
DEAL302191,2021-09-22,CUST104318,BRK50492,PROP201358,12985817,12947689,Yes,9.83,Closed,2021-10-11,Referral,Website,na,High
DEAL302192,2022-07-26,CUST100271,BRK50206,PROP200133,7028721,6734956,No,10.86,Closed,2022-09-21,Email Campaign,Instagram,ok,Mid
DEAL302193,2020-02-23,CUST101325,BRK50246,PROP207344,10733175,11320429,Yes,,Pending,,Email Campaign,Facebook,urgent,High
DEAL302194,2019-11-26,CUST102302,BRK50067,PROP203058,9157194,8791200,No,8.8,Closed,2019-12-20,Referral,Website,na,High
DEAL302195,2023-10-27,CUST101646,BRK50096,PROP201995,10458476,10235456,No,9.58,Cancelled,,Online Portal,Website,na,High
DEAL302196,2018-06-02,CUST104686,BRK50475,PROP207188,12649573,12705497,Yes,11.19,Closed,2018-08-25,Social Media,Google Ads,N/A,High
DEAL302197,2019-06-01,CUST102502,BRK50423,PROP201194,10683922,10185633,Yes,,Closed,2019-08-10,Referral,Newspaper,see email,High
DEAL302198,2018-07-26,CUST104732,BRK50175,PROP201164,6923622,7253546,Yes,7.08,Pending,,Social Media,Facebook,??,Mid
DEAL302199,2024-08-20,CUST102801,BRK50211,PROP207470,11088703,11974917,Yes,,Pending,,Referral,Broker Referral,??,High
DEAL302200,2023-03-03,CUST100943,BRK50000,PROP206085,1570896,1508608,No,8.62,Pending,,Referral,Billboard,N/A,Low
DEAL302201,2019-05-05,CUST101770,BRK50480,PROP203813,13642134,14440290,Yes,7.51,Closed,2019-07-05,Cold Call,Broker Referral,urgent,High
DEAL302202,2020-06-27,CUST100238,BRK50308,PROP202015,8350590,8676930,Yes,7.86,Closed,2020-07-31,Walk-in,Billboard,urgent,High
DEAL302203,2025-04-02,CUST101274,BRK50233,PROP206056,12991657,12598753,No,7.38,Closed,2025-06-20,Email Campaign,Google Ads,,High
DEAL302204,2020-10-30,CUST103297,BRK50430,PROP204515,5354763,5445993,Yes,9.25,Cancelled,,Online Portal,Broker Referral,urgent,Mid
DEAL302205,2022-02-21,CUST100550,BRK50026,PROP205380,5684161,5473737,Yes,9.48,Closed,2022-04-26,Online Portal,Broker Referral,N/A,Mid
DEAL302206,2023-07-02,CUST103851,BRK50243,PROP204083,13563573,,Yes,7.8,Closed,2023-09-25,Email Campaign,Google Ads,see email,
DEAL302207,2019-10-23,CUST102749,BRK50452,PROP204699,9194461,9201112,Yes,8.24,Pending,,Referral,Billboard,see email,High
DEAL302208,2021-06-17,CUST104852,BRK50237,PROP200540,5459376,5765898,Yes,9.1,Cancelled,,Email Campaign,Newspaper,,Mid
DEAL302209,2020-11-17,CUST104656,BRK50017,PROP202502,4024518,3900723,No,,Closed,2021-02-03,Online Portal,Instagram,urgent,Mid
DEAL302210,2025-03-21,CUST102406,BRK50140,PROP204931,7569141,7248066,Yes,8.0,Pending,,Referral,Facebook,??,Mid
DEAL302211,2022-07-23,CUST103886,BRK50481,PROP205708,11577087,12236711,Yes,8.56,Pending,,Email Campaign,Instagram,,High
DEAL302212,2019-09-04,CUST102369,BRK50174,PROP202379,5280133,5401294,No,,Pending,,Referral,Website,urgent,Mid
DEAL302213,2022-08-19,CUST104929,BRK50116,PROP204072,3939531,3755004,Yes,10.51,Closed,2022-10-27,Online Portal,Facebook,N/A,Mid
DEAL302214,2021-10-01,CUST104626,BRK50156,PROP201352,5212281,5614766,No,8.85,Closed,2021-11-28,Walk-in,Newspaper,na,Mid
DEAL302215,2020-07-31,CUST101374,BRK50367,PROP203989,1455486,1400492,Yes,7.92,Cancelled,,Social Media,Broker Referral,??,Low
DEAL302216,2023-10-29,CUST104177,BRK50393,PROP203936,9011132,9276008,Yes,7.76,Closed,2023-12-22,Social Media,Instagram,see email,High
DEAL302217,2020-08-18,CUST103833,BRK50317,PROP200236,11589445,11603047,No,11.21,Closed,2020-10-04,Cold Call,Billboard,na,High
DEAL302218,2021-05-23,CUST104181,BRK50249,PROP202190,6240215,6018460,Yes,11.46,Closed,2021-07-06,Email Campaign,Facebook,see email,Mid
DEAL302219,2020-08-22,CUST102353,BRK50101,PROP207175,10933251,11563637,Yes,8.99,Closed,2020-10-23,Walk-in,Instagram,,High
DEAL302220,2020-06-30,CUST100132,BRK50164,PROP204516,4969857,5138742,Yes,10.51,Pending,,Email Campaign,Facebook,see email,Mid
DEAL302221,2020-03-08,CUST102551,BRK50182,PROP206292,9758878,10190884,Yes,8.06,Cancelled,,Referral,Google Ads,urgent,High
DEAL302222,2022-06-01,CUST101655,BRK50042,PROP205544,8060356,8004852,Yes,9.07,Closed,2022-07-27,Referral,Facebook,??,High
DEAL302223,2020-03-02,CUST102159,BRK50341,PROP207925,2684653,2875423,Yes,8.25,Pending,,Referral,Newspaper,,Low
DEAL302224,2018-06-29,CUST103064,BRK50032,PROP200453,12479682,12546975,Yes,9.85,Pending,,Referral,Facebook,na,High
DEAL302225,2025-01-28,CUST103109,BRK50473,PROP201233,9527769,9854572,Yes,,Closed,2025-03-07,Cold Call,Billboard,see email,High
DEAL302226,2018-01-04,CUST101945,BRK50117,PROP206882,7068670,7625202,Yes,10.07,Closed,2018-02-17,Online Portal,Newspaper,see email,Mid
DEAL302227,2023-11-12,CUST101504,BRK50041,PROP204002,8042187,7973300,Yes,11.17,Closed,2024-02-04,Walk-in,Instagram,client wants quick close,Mid
DEAL302228,2024-04-08,CUST100766,BRK50389,PROP206979,7612405,7358375,Yes,7.6,Cancelled,,Referral,Billboard,urgent,Mid
DEAL302229,2021-10-28,CUST101971,BRK50427,PROP207815,7136714,6904546,No,11.45,Closed,2021-11-24,Referral,Facebook,client wants quick close,Mid
DEAL302230,2022-06-16,CUST103042,BRK50186,PROP203163,9780765,10322974,No,,Cancelled,,Online Portal,Facebook,ok,High
DEAL302231,2021-07-06,CUST100918,BRK50122,PROP204397,5338104,5468732,Yes,11.18,Closed,2021-08-15,Referral,Instagram,ok,Mid
DEAL302232,2025-03-18,CUST103558,BRK50420,PROP201858,10286546,10234700,No,7.21,Closed,2025-04-12,Walk-in,Billboard,urgent,High
DEAL302233,2018-07-19,CUST104413,BRK50356,PROP202908,5306517,,Yes,8.3,Cancelled,,Online Portal,Billboard,ok,
DEAL302234,2025-02-12,CUST103999,BRK50029,PROP206957,8341670,8544653,Yes,,Pending,,Cold Call,Google Ads,client wants quick close,High
DEAL302235,2023-09-16,CUST102632,BRK50119,PROP202066,7042067,7398704,No,8.13,Closed,2023-12-05,Email Campaign,Website,na,Mid
DEAL302236,2024-08-07,CUST102147,BRK50165,PROP200238,14266204,14836742,No,9.69,Closed,2024-09-20,Email Campaign,Billboard,na,High
DEAL302237,2025-04-05,CUST101278,BRK50198,PROP203464,9889195,9813526,Yes,9.77,Closed,2025-05-07,Walk-in,Broker Referral,urgent,High
DEAL302238,2020-08-21,CUST101383,BRK50476,PROP204565,12598672,13258862,Yes,,Closed,2020-08-31,Cold Call,Newspaper,??,High
DEAL302239,2023-06-14,CUST101078,BRK50124,PROP206442,11699724,11228245,No,8.16,Cancelled,,Online Portal,Broker Referral,,High
DEAL302240,2024-10-27,CUST101526,BRK50435,PROP201310,8045691,8673598,No,9.31,Closed,2025-01-23,Referral,Newspaper,na,High
DEAL302241,2020-05-31,CUST104956,BRK50492,PROP202216,7803230,7660420,Yes,7.19,Closed,2020-07-11,Referral,Newspaper,ok,Mid
DEAL302242,2025-08-12,CUST103720,BRK50172,PROP206098,6583519,6524541,Yes,9.29,Closed,2025-10-28,Online Portal,Facebook,??,Mid
DEAL302243,2024-12-25,CUST103814,BRK50106,PROP207289,6053025,6154988,Yes,8.93,Closed,2025-01-11,Walk-in,Billboard,??,Mid
DEAL302244,2020-04-20,CUST101211,BRK50376,PROP200133,7747414,7451205,Yes,9.3,Cancelled,,Online Portal,Broker Referral,urgent,Mid
DEAL302245,2025-01-25,CUST102813,BRK50473,PROP206785,11599685,11928479,No,7.09,Closed,2025-03-09,Cold Call,Instagram,,High
DEAL302246,2024-08-23,CUST104301,BRK50287,PROP200384,11876735,12123292,Yes,9.2,Pending,,Online Portal,Instagram,urgent,High
DEAL302247,2018-04-13,CUST100240,BRK50012,PROP201027,7994170,8415753,No,10.63,Closed,2018-06-15,Referral,Billboard,N/A,High
DEAL302248,2022-11-27,CUST104375,BRK50461,PROP203182,8572181,8613568,Yes,11.09,Closed,2023-01-26,Email Campaign,Instagram,na,High
DEAL302249,2024-09-01,CUST104108,BRK50393,PROP205293,5678646,5471846,Yes,9.16,Closed,2024-10-09,Social Media,Broker Referral,urgent,Mid
DEAL302250,2019-10-12,CUST101634,BRK50490,PROP206362,6489028,6951260,No,7.12,Cancelled,,Email Campaign,Billboard,,Mid
DEAL302251,2019-02-17,CUST102301,BRK50483,PROP201642,13184669,13527080,Yes,9.65,Pending,,Referral,Website,N/A,High
DEAL302252,2022-04-13,CUST101067,BRK50257,PROP206838,13235998,13249470,Yes,7.07,Cancelled,,Email Campaign,Newspaper,see email,High
DEAL302253,2024-05-15,CUST103023,BRK50261,PROP205504,10305496,10201948,No,9.71,Closed,2024-08-04,Cold Call,Website,see email,High
DEAL302254,2025-06-16,CUST103146,BRK50364,PROP204115,9717330,9594787,No,8.89,Pending,,Cold Call,Google Ads,see email,High
DEAL302255,2022-07-26,CUST102119,BRK50187,PROP200366,1552286,1643378,No,7.48,Closed,2022-09-25,Walk-in,Website,ok,Low
DEAL302256,2022-11-26,CUST102037,BRK50106,PROP205832,5642769,5632487,No,11.24,Pending,,Email Campaign,Billboard,na,Mid
DEAL302257,2018-11-24,CUST104809,BRK50256,PROP201165,4812879,4930001,No,7.29,Cancelled,,Email Campaign,Broker Referral,N/A,Mid
DEAL302258,2021-12-04,CUST104968,BRK50330,PROP207590,11277722,11546723,No,11.06,Closed,2021-12-14,Referral,Facebook,see email,High
DEAL302259,2022-09-03,CUST103405,BRK50363,PROP206518,7334883,7256595,Yes,9.17,Pending,,Email Campaign,Facebook,ok,Mid
DEAL302260,2023-10-17,CUST104711,BRK50280,PROP207765,9425445,10149434,Yes,8.6,Closed,2024-01-03,Cold Call,Broker Referral,ok,High
DEAL302261,2024-02-14,CUST102551,BRK50303,PROP205437,11937340,12826580,Yes,,Closed,2024-03-25,Walk-in,Website,??,High
DEAL302262,2024-04-03,CUST103278,BRK50345,PROP206040,15418353,16024666,Yes,8.04,Pending,,Referral,Google Ads,see email,Luxury
DEAL302263,2022-09-21,CUST104479,BRK50307,PROP200131,13067969,13128874,No,10.59,Closed,2022-10-19,Social Media,Google Ads,client wants quick close,High
DEAL302264,2018-07-30,CUST103577,BRK50333,PROP203865,12596819,12562566,No,10.05,Cancelled,,Email Campaign,Broker Referral,see email,High
DEAL302265,2025-02-13,CUST102619,BRK50369,PROP202148,3775664,3929799,Yes,8.78,Closed,2025-04-14,Walk-in,Facebook,ok,Mid
DEAL302266,2020-09-13,CUST104924,BRK50045,PROP201281,6745849,6488477,Yes,9.86,Closed,2020-09-29,Cold Call,Facebook,see email,Mid
DEAL302267,2019-04-12,CUST102586,BRK50087,PROP203955,11251330,11505835,Yes,9.65,Closed,2019-05-23,Referral,Website,ok,High
DEAL302268,2021-09-11,CUST102018,BRK50138,PROP207289,6259488,6063249,Yes,8.93,Closed,2021-10-29,Social Media,Instagram,client wants quick close,Mid
DEAL302269,2021-06-28,CUST103759,BRK50224,PROP201827,10576210,11039917,Yes,9.91,Closed,2021-07-08,Social Media,Broker Referral,urgent,High
