property_id,age_years,condition,hoa_fee,energy_rating,school_score,walk_score,amenity_CCTV,amenity_Club House,amenity_Garden,amenity_Gym,amenity_Intercom,amenity_Lift,amenity_Parking,amenity_Play Area,amenity_Pool,amenity_Power Backup,amenity_Security,amenity_Wifi
PROP201197,26.0,Needs Renovation,1940.0,D,48.0,90.0,0,0,1,0,0,0,0,0,1,0,0,0
PROP201198,26.0,New,1553.0,D,64.0,78.0,0,0,0,0,1,0,0,0,1,0,1,0
PROP201199,27.0,Needs Renovation,3765.0,E,80.0,97.0,1,0,1,0,1,0,0,0,0,0,1,0
PROP201200,33.0,Old,3132.0,C,98.0,60.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP201201,30.0,Needs Renovation,2800.0,D,,48.0,0,1,1,1,0,0,0,0,0,0,1,0
PROP201202,7.0,Needs Renovation,1202.0,D,74.0,99.0,1,1,0,1,0,0,0,0,0,1,0,1
PROP201203,,Needs Renovation,2480.0,E,99.0,34.0,0,0,1,0,0,0,1,0,0,1,0,0
PROP201204,34.0,Good,0.0,C,43.0,70.0,0,1,0,0,1,0,0,0,0,1,0,0
PROP201205,4.0,Needs Renovation,2894.0,F,44.0,69.0,0,1,0,0,1,0,0,0,1,0,0,0
PROP201206,23.0,Good,1874.0,B,98.0,40.0,0,0,0,0,0,1,1,0,0,0,0,0
PROP201207,4.0,Good,2719.0,E,86.0,88.0,0,0,0,1,0,0,0,0,0,1,0,0
PROP201208,22.0,Old,686.0,B,80.0,72.0,0,0,0,1,0,0,0,1,0,0,1,1
PROP201209,2.0,Needs Renovation,1114.0,F,59.0,59.0,1,0,0,0,0,1,0,1,0,0,0,1
PROP201210,,Old,3248.0,F,76.0,89.0,1,0,1,0,0,1,0,1,0,1,0,0
PROP201211,16.0,Old,2547.0,C,62.0,93.0,0,1,0,1,1,1,0,0,0,0,0,0
PROP201212,24.0,Good,852.0,D,43.0,58.0,0,1,0,1,0,1,0,0,0,0,0,0
PROP201213,3.0,Old,3626.0,C,92.0,54.0,1,0,0,0,0,0,0,0,0,1,0,0
PROP201214,24.0,Old,3824.0,C,48.0,74.0,1,0,1,0,0,0,0,1,0,0,1,0
PROP201215,,Good,3451.0,A,52.0,95.0,0,1,0,0,1,0,0,1,0,0,0,0
PROP201216,20.0,Needs Renovation,2445.0,C,63.0,85.0,0,0,0,1,0,0,0,0,0,1,0,0
PROP201217,21.0,Good,2480.0,D,53.0,41.0,1,0,0,0,0,1,0,0,0,0,0,0
PROP201218,37.0,New,2357.0,A,66.0,76.0,0,1,0,0,1,1,1,0,0,0,1,0
PROP201219,23.0,Needs Renovation,2275.0,E,96.0,82.0,0,0,1,0,1,0,0,0,0,0,0,0
PROP201220,32.0,Needs Renovation,3180.0,A,97.0,86.0,0,1,0,0,0,0,1,0,0,0,0,1
PROP201221,5.0,Old,2218.0,C,43.0,52.0,0,0,1,0,0,1,0,0,0,1,1,1
PROP201222,4.0,Good,2594.0,E,46.0,38.0,1,1,0,1,0,0,1,0,1,0,0,0
PROP201223,24.0,New,2629.0,E,79.0,50.0,0,0,0,0,0,1,1,0,1,1,0,1
PROP201224,10.0,Needs Renovation,2200.0,C,72.0,40.0,0,1,0,0,0,0,1,0,1,0,0,0
PROP201225,18.0,Good,2511.0,B,74.0,57.0,1,0,0,0,0,1,0,0,0,0,1,1
PROP201226,23.0,Needs Renovation,1459.0,C,,39.0,1,1,0,1,0,1,0,0,0,0,0,1
PROP201227,29.0,New,3132.0,B,,66.0,1,0,0,0,1,0,0,1,0,0,0,0
PROP201228,24.0,Needs Renovation,4138.0,A,,96.0,1,0,1,0,0,0,0,1,1,0,1,0
PROP201229,10.0,New,3579.0,F,92.0,41.0,1,0,0,0,0,0,0,0,0,0,0,1
PROP201230,26.0,Old,3170.0,C,78.0,49.0,0,0,0,0,1,0,0,0,1,0,0,0
PROP201231,26.0,Good,2480.0,B,58.0,82.0,0,0,0,1,1,0,0,0,0,0,1,0
PROP201232,9.0,Good,1215.0,E,88.0,79.0,0,0,0,0,0,0,1,0,1,1,1,1
PROP201233,23.0,Good,3300.0,C,51.0,37.0,0,0,1,1,0,0,0,1,1,1,0,0
PROP201234,25.0,Needs Renovation,3680.0,F,,45.0,1,0,1,0,1,1,1,0,0,0,0,0
PROP201235,27.0,New,2480.0,F,66.0,38.0,1,0,0,1,0,0,0,0,0,0,0,1
PROP201236,24.0,Needs Renovation,2581.0,D,81.0,95.0,0,0,0,0,0,0,0,1,0,1,0,0
PROP201237,15.0,Good,3931.0,A,,57.0,0,0,0,0,0,0,1,0,0,0,0,1
PROP201238,35.0,New,2480.0,A,60.0,95.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP201239,15.0,Needs Renovation,2467.0,F,71.0,,0,1,0,0,0,1,0,0,1,1,0,0
PROP201240,32.0,Needs Renovation,1781.0,D,91.0,,0,0,0,1,1,0,1,1,0,0,0,0
PROP201241,36.0,New,3257.0,D,,,0,1,0,0,1,1,0,0,0,1,0,1
PROP201242,37.0,New,2807.0,C,55.0,65.0,0,0,0,1,0,0,0,1,0,0,0,0
PROP201243,36.0,Old,1386.0,F,86.0,78.0,0,0,0,0,1,0,1,0,1,0,1,1
PROP201244,0.0,New,831.0,F,64.0,,0,0,0,0,1,1,0,0,0,0,0,1
PROP201245,37.0,New,3229.0,C,95.0,51.0,0,0,1,0,1,0,0,0,0,0,0,1
PROP201246,38.0,Needs Renovation,1893.0,C,49.0,39.0,1,1,1,0,0,0,0,0,0,1,0,0
PROP201247,2.0,Old,2459.0,B,67.0,76.0,1,0,1,1,0,0,0,0,0,0,0,0
PROP201248,,New,347.0,B,45.0,88.0,0,1,1,0,1,0,1,0,1,0,0,0
PROP201249,2.0,Old,2635.0,C,90.0,55.0,0,1,0,1,1,0,0,1,0,1,0,0
PROP201250,8.0,New,3298.0,C,73.0,69.0,0,0,0,1,0,0,0,1,0,0,0,0
PROP201251,33.0,Good,3143.0,C,82.0,36.0,0,0,0,0,1,0,0,1,1,1,0,1
PROP201252,30.0,Needs Renovation,1625.0,C,47.0,,0,0,0,1,1,0,0,0,1,0,0,0
PROP201253,16.0,New,2719.0,F,70.0,57.0,1,0,0,0,1,0,0,0,0,1,0,0
PROP201254,30.0,Old,2647.0,F,49.0,34.0,0,1,0,0,0,0,0,0,0,0,1,0
PROP201255,6.0,Needs Renovation,2276.0,A,53.0,,0,0,0,0,0,0,0,1,1,0,0,0
PROP201256,38.0,New,2793.0,E,47.0,66.0,0,0,1,0,1,0,0,0,0,0,0,0
PROP201257,22.0,Needs Renovation,3133.0,A,71.0,76.0,1,0,0,0,0,0,0,0,1,0,0,0
PROP201258,11.0,Old,2710.0,A,62.0,38.0,0,0,0,1,0,1,1,0,0,0,1,1
PROP201259,35.0,Needs Renovation,1754.0,B,80.0,89.0,0,0,1,1,0,1,0,0,0,0,1,0
PROP201260,4.0,New,1796.0,E,75.0,92.0,1,1,0,0,0,0,0,0,0,0,0,0
PROP201261,18.0,Needs Renovation,3820.0,C,55.0,37.0,0,0,0,1,0,0,1,1,0,0,0,0
PROP201262,31.0,Needs Renovation,3296.0,E,67.0,77.0,0,1,1,0,0,1,1,1,0,0,0,0
PROP201263,15.0,Needs Renovation,1551.0,F,67.0,34.0,0,0,1,0,1,1,0,0,0,0,0,0
PROP201264,12.0,Good,1194.0,E,55.0,73.0,0,0,0,0,0,1,0,0,1,0,0,0
PROP201265,29.0,Good,4584.0,E,91.0,97.0,1,0,0,1,0,0,0,0,1,0,0,1
PROP201266,24.0,Good,0.0,A,98.0,45.0,0,0,0,0,1,1,1,1,0,0,0,0
PROP201267,0.0,Needs Renovation,1755.0,C,90.0,53.0,0,0,0,0,0,0,1,0,0,1,1,0
PROP201268,34.0,Needs Renovation,1435.0,D,61.0,74.0,1,0,0,1,0,1,0,0,0,0,0,0
PROP201269,8.0,Good,180.0,E,96.0,33.0,0,0,0,0,0,0,1,1,0,1,1,1
PROP201270,28.0,Old,3870.0,F,99.0,55.0,0,0,1,1,0,0,1,0,0,0,0,1
PROP201271,7.0,Good,2120.0,D,56.0,37.0,1,0,1,0,0,0,0,1,0,0,0,1
PROP201272,24.0,Old,3366.0,A,99.0,43.0,0,1,0,1,0,0,0,1,1,0,0,1
PROP201273,31.0,Good,2480.0,C,99.0,63.0,0,0,0,0,0,1,0,1,0,0,0,1
PROP201274,23.0,New,1820.0,C,46.0,72.0,0,0,0,0,1,0,1,0,1,0,1,1
PROP201275,22.0,Good,3125.0,A,91.0,54.0,0,0,1,0,0,0,1,0,0,0,0,0
PROP201276,20.0,Old,4058.0,E,42.0,39.0,0,0,0,1,1,0,0,1,1,0,1,0
PROP201277,28.0,Old,1549.0,A,67.0,,1,0,0,0,1,1,1,0,0,1,0,0
PROP201278,9.0,Old,2529.0,F,52.0,78.0,0,0,1,1,0,0,0,0,0,1,0,1
PROP201279,37.0,New,3332.0,D,40.0,72.0,1,0,1,0,1,0,0,0,0,0,0,0
PROP201280,27.0,New,1847.0,F,46.0,83.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP201281,16.0,New,3330.0,F,58.0,56.0,1,0,1,0,1,0,0,0,0,0,1,1
PROP201282,,New,2519.0,C,98.0,88.0,0,0,0,0,1,0,1,0,0,0,0,1
PROP201283,17.0,Good,2912.0,C,53.0,60.0,0,1,0,0,0,1,0,1,0,0,0,0
PROP201284,9.0,Old,1443.0,C,68.0,58.0,0,0,0,0,0,1,1,0,0,0,0,0
PROP201285,35.0,Needs Renovation,2864.0,D,88.0,48.0,1,0,0,1,1,0,0,0,1,0,1,0
PROP201286,7.0,Good,4020.0,B,99.0,93.0,0,0,0,1,1,0,0,0,0,1,1,1
PROP201287,19.0,Good,1229.0,F,52.0,,0,0,0,0,1,0,0,0,0,1,0,1
PROP201288,0.0,Needs Renovation,2170.0,C,96.0,63.0,0,1,0,1,0,0,0,0,0,1,1,0
PROP201289,7.0,Needs Renovation,1964.0,D,53.0,88.0,0,1,1,1,0,0,0,1,0,0,0,0
PROP201290,39.0,Old,2625.0,D,84.0,84.0,0,1,1,0,0,0,0,0,0,0,1,0
PROP201291,30.0,Good,2319.0,F,54.0,89.0,1,0,0,1,1,0,0,1,0,1,0,0
PROP201292,,Good,3293.0,D,40.0,43.0,0,0,0,0,0,1,1,1,0,0,0,0
PROP201293,19.0,Needs Renovation,1993.0,F,94.0,37.0,0,1,0,0,1,0,0,0,0,1,0,0
PROP201294,39.0,Good,2557.0,A,85.0,46.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP201295,5.0,Needs Renovation,2465.0,D,49.0,35.0,1,0,0,1,0,0,0,0,0,0,1,1
PROP201296,35.0,Good,3355.0,F,53.0,45.0,0,0,0,0,0,1,0,1,0,0,0,1
PROP201297,2.0,Needs Renovation,3181.0,C,87.0,53.0,0,1,1,1,0,0,0,0,0,1,0,1
PROP201298,32.0,Old,1576.0,A,86.0,32.0,1,0,1,0,0,1,0,0,0,0,0,1
PROP201299,19.0,Good,3200.0,E,,65.0,0,1,0,1,0,0,1,1,0,1,0,0
PROP201300,13.0,New,3434.0,D,82.0,35.0,1,0,0,1,0,1,0,0,1,0,1,0
PROP201301,17.0,Needs Renovation,336.0,D,63.0,83.0,0,0,0,0,1,0,0,0,0,1,0,0
PROP201302,37.0,Good,4119.0,F,83.0,99.0,0,0,0,0,0,0,0,0,0,0,1,1
PROP201303,12.0,Good,2677.0,E,85.0,89.0,0,0,0,1,0,0,0,1,1,0,0,1
PROP201304,7.0,Old,2421.0,B,,79.0,0,0,0,1,1,1,0,0,0,0,1,0
PROP201305,20.0,Good,2480.0,B,78.0,,0,0,0,1,0,1,0,1,0,0,0,0
PROP201306,,Old,3386.0,F,73.0,47.0,0,0,1,0,1,0,1,0,0,0,1,0
PROP201307,28.0,Good,3013.0,D,83.0,,0,0,0,0,1,0,1,1,1,0,1,0
PROP201308,1.0,New,1837.0,F,63.0,38.0,0,0,1,0,0,0,0,0,1,0,1,0
PROP201309,35.0,Needs Renovation,4432.0,D,84.0,82.0,0,0,0,1,1,0,0,0,0,0,0,0
PROP201310,0.0,Good,3439.0,C,85.0,52.0,0,0,1,1,0,0,0,0,1,1,0,1
PROP201311,15.0,Needs Renovation,3494.0,A,63.0,77.0,0,0,0,0,1,0,0,1,0,0,0,0
PROP201312,10.0,Old,2076.0,F,42.0,94.0,0,0,1,0,0,0,0,1,0,0,0,1
PROP201313,37.0,Old,3161.0,E,88.0,65.0,0,1,0,1,0,1,0,0,1,0,0,0
PROP201314,36.0,Old,2480.0,E,47.0,46.0,0,0,1,0,0,0,1,0,0,0,1,0
PROP201315,9.0,Needs Renovation,2441.0,A,54.0,42.0,1,0,0,1,1,0,0,0,0,0,1,1
PROP201316,24.0,Needs Renovation,2784.0,B,93.0,75.0,1,0,0,0,0,0,0,0,0,0,1,0
PROP201317,26.0,Needs Renovation,1819.0,A,51.0,52.0,1,0,1,0,0,0,0,0,0,0,0,0
PROP201318,31.0,Needs Renovation,4586.0,C,66.0,,0,0,0,0,1,1,0,0,0,0,1,1
PROP201319,12.0,Needs Renovation,1714.0,E,,77.0,1,0,0,0,0,1,0,0,0,0,0,0
PROP201320,35.0,Old,1249.0,F,66.0,48.0,1,0,0,0,0,1,1,0,0,0,0,0
PROP201321,22.0,New,1929.0,C,97.0,43.0,0,0,0,1,0,0,0,0,1,0,0,1
PROP201322,,New,3613.0,C,81.0,32.0,0,0,1,0,0,0,0,0,1,0,0,0
PROP201323,0.0,New,3581.0,C,,48.0,0,1,0,1,0,0,0,1,1,1,0,0
PROP201324,38.0,New,1981.0,B,97.0,44.0,0,0,1,0,0,0,0,0,0,0,1,0
PROP201325,,Old,3378.0,A,,,1,0,1,1,0,0,0,0,1,1,0,0
PROP201326,,Old,2083.0,B,71.0,74.0,1,0,1,0,0,0,0,0,0,0,0,0
PROP201327,26.0,New,1584.0,B,63.0,39.0,0,1,0,1,0,1,1,0,0,0,0,1
PROP201328,0.0,Old,1480.0,F,53.0,,1,1,0,0,0,0,1,0,0,1,0,1
PROP201329,4.0,Needs Renovation,1282.0,F,76.0,46.0,0,0,0,0,0,0,0,1,0,0,1,1
PROP201330,38.0,Old,2535.0,C,41.0,87.0,0,1,0,1,0,0,0,0,0,1,0,1
PROP201331,,Good,1813.0,D,95.0,38.0,0,0,1,1,1,0,0,0,0,0,0,1
PROP201332,7.0,New,1784.0,B,85.0,76.0,0,0,0,1,0,0,1,0,0,0,0,0
PROP201333,33.0,New,2402.0,F,72.0,,0,0,0,1,1,0,0,0,0,0,0,0
PROP201334,30.0,New,2962.0,D,43.0,59.0,1,0,0,0,0,1,0,1,0,0,1,1
PROP201335,10.0,Good,2011.0,E,42.0,56.0,0,0,0,0,1,1,0,0,1,1,1,0
PROP201336,4.0,Needs Renovation,1373.0,F,44.0,73.0,1,0,1,0,1,0,1,0,0,0,0,0
PROP201337,39.0,Needs Renovation,57.0,B,96.0,54.0,0,0,1,0,0,0,0,1,1,0,0,0
PROP201338,24.0,Old,1407.0,A,66.0,49.0,0,1,0,1,0,0,1,0,1,0,0,0
PROP201339,21.0,Needs Renovation,3364.0,D,68.0,54.0,0,1,0,0,0,1,1,0,0,0,0,0
PROP201340,12.0,Needs Renovation,2613.0,B,84.0,48.0,0,0,1,0,0,0,0,1,1,0,0,0
PROP201341,7.0,Good,3751.0,B,89.0,92.0,1,1,0,0,1,1,0,0,0,0,0,0
PROP201342,30.0,Needs Renovation,3293.0,F,73.0,,0,1,1,1,0,0,0,1,1,0,0,0
PROP201343,6.0,Needs Renovation,1420.0,B,74.0,54.0,0,1,1,0,0,0,0,1,0,0,1,1
PROP201344,37.0,New,3478.0,E,89.0,62.0,0,1,0,1,0,1,0,1,0,0,0,0
PROP201345,5.0,Good,1916.0,C,65.0,87.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP201346,15.0,Good,2620.0,F,85.0,67.0,1,0,1,0,0,0,0,0,1,0,1,0
PROP201347,33.0,Good,1733.0,D,63.0,56.0,0,0,0,0,1,0,0,0,0,0,1,0
PROP201348,34.0,New,637.0,B,72.0,87.0,0,0,1,0,1,0,0,0,0,0,1,0
PROP201349,24.0,Old,2480.0,C,51.0,82.0,0,0,0,0,0,1,0,0,0,1,0,0
PROP201350,,Needs Renovation,1910.0,E,42.0,41.0,0,0,1,0,0,1,0,0,1,0,0,0
PROP201351,1.0,New,2660.0,D,61.0,34.0,0,0,0,0,0,1,1,0,0,1,1,0
PROP201352,19.0,Old,3004.0,F,75.0,73.0,0,0,0,0,1,0,0,1,0,1,1,0
PROP201353,35.0,Needs Renovation,1969.0,E,77.0,96.0,0,0,0,0,0,1,0,0,1,0,0,0
PROP201354,3.0,Needs Renovation,4665.0,C,92.0,73.0,1,0,0,0,0,0,1,0,0,0,0,1
PROP201355,2.0,New,1168.0,A,71.0,,1,0,1,1,0,0,0,0,1,0,0,0
PROP201356,39.0,Needs Renovation,1271.0,D,42.0,96.0,0,0,1,0,1,0,1,1,0,0,0,0
PROP201357,26.0,Old,2480.0,D,,49.0,0,1,0,0,0,0,1,1,1,0,0,0
PROP201358,26.0,Old,2012.0,C,53.0,44.0,0,1,0,1,0,0,0,0,0,0,1,0
PROP201359,22.0,Needs Renovation,4059.0,A,43.0,37.0,0,0,0,0,0,1,0,0,0,0,1,1
PROP201360,1.0,Needs Renovation,1857.0,A,89.0,78.0,1,0,0,0,0,0,0,1,0,1,0,1
PROP201361,36.0,Good,1722.0,F,87.0,54.0,0,0,0,1,0,0,0,1,0,1,0,1
PROP201362,36.0,Needs Renovation,4556.0,F,79.0,89.0,0,0,0,0,0,1,0,0,0,0,1,1
PROP201363,27.0,New,2590.0,F,76.0,83.0,0,0,0,1,1,0,1,0,1,0,0,0
PROP201364,6.0,New,2614.0,C,97.0,,1,1,0,0,0,1,0,1,0,1,0,0
PROP201365,10.0,Good,2480.0,E,89.0,60.0,0,0,1,1,0,0,1,0,1,0,0,0
PROP201366,23.0,Old,3632.0,B,,45.0,1,1,1,1,0,0,0,0,0,0,0,1
PROP201367,7.0,Good,2371.0,C,73.0,31.0,1,1,0,0,0,0,0,0,0,0,0,1
PROP201368,16.0,Needs Renovation,0.0,D,67.0,67.0,0,0,0,0,0,0,0,0,0,1,1,0
PROP201369,8.0,Needs Renovation,2622.0,B,75.0,82.0,0,0,0,1,1,0,0,0,0,0,0,0
PROP201370,,New,3029.0,B,87.0,69.0,0,0,1,1,0,1,0,0,0,0,0,0
PROP201371,23.0,Good,2480.0,E,60.0,58.0,0,1,1,0,0,1,0,1,0,0,0,1
PROP201372,25.0,New,5192.0,A,42.0,92.0,0,0,1,0,1,0,0,0,0,1,0,1
PROP201373,19.0,Good,2584.0,F,,50.0,1,0,0,1,0,0,0,1,1,0,1,0
PROP201374,27.0,Needs Renovation,2831.0,C,,41.0,0,0,1,0,0,0,1,0,0,0,0,1
PROP201375,8.0,Needs Renovation,1939.0,F,77.0,38.0,1,0,1,0,1,0,0,0,0,0,0,1
PROP201376,7.0,Good,3924.0,C,69.0,,1,0,0,1,1,0,0,0,0,1,0,0
PROP201377,5.0,Good,2754.0,D,73.0,44.0,0,1,0,1,0,1,0,0,0,0,0,0
PROP201378,28.0,Good,542.0,C,73.0,99.0,1,0,0,1,0,0,0,0,0,0,0,0
PROP201379,38.0,Good,3068.0,A,72.0,45.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP201380,23.0,New,2480.0,A,77.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0
PROP201381,34.0,Needs Renovation,2044.0,B,88.0,58.0,1,0,1,0,0,0,1,0,1,0,0,1
PROP201382,4.0,Old,2480.0,B,80.0,80.0,1,0,0,1,1,0,0,0,0,0,0,0
PROP201383,22.0,New,2480.0,A,86.0,77.0,0,0,1,0,1,0,0,1,0,0,0,0
PROP201384,21.0,New,2218.0,F,64.0,84.0,1,0,0,1,1,1,0,0,0,0,0,0
PROP201385,28.0,Good,2258.0,E,98.0,70.0,0,1,0,0,1,0,0,0,0,0,1,0
PROP201386,13.0,Good,2145.0,B,41.0,94.0,0,0,0,1,0,1,0,0,0,1,0,1
PROP201387,36.0,Good,2571.0,E,69.0,67.0,1,0,1,1,0,0,0,1,0,0,0,1
PROP201388,1.0,New,1960.0,C,40.0,50.0,0,0,1,0,0,0,1,0,0,1,0,0
PROP201389,0.0,Needs Renovation,2079.0,C,97.0,37.0,0,0,0,0,0,0,1,1,0,0,1,0
PROP201390,28.0,Old,2710.0,B,91.0,85.0,0,0,0,0,1,1,0,0,1,0,1,0
PROP201391,14.0,Good,4044.0,E,75.0,59.0,0,0,0,0,0,0,0,0,1,0,1,0
PROP201392,23.0,Needs Renovation,1572.0,A,79.0,89.0,1,0,0,1,1,0,0,0,1,1,0,0
PROP201393,13.0,New,1904.0,D,76.0,,1,1,0,0,0,1,0,0,1,0,1,0
PROP201394,37.0,Old,997.0,E,98.0,42.0,0,0,1,0,0,0,1,0,1,0,0,0
PROP201395,19.0,Needs Renovation,3610.0,F,99.0,41.0,1,0,0,0,0,1,0,0,0,0,0,0
PROP201396,33.0,Needs Renovation,1322.0,F,82.0,,0,0,1,1,1,0,1,0,1,0,0,0
PROP201397,30.0,Good,1862.0,D,40.0,84.0,0,1,0,0,0,0,0,0,1,0,1,1
PROP201398,26.0,Old,1670.0,B,57.0,53.0,0,0,1,0,1,1,0,0,0,1,0,0
PROP201399,0.0,Good,1270.0,A,97.0,60.0,0,0,0,0,0,0,0,0,1,0,0,1
PROP201400,35.0,Good,1464.0,B,59.0,82.0,0,1,1,0,1,0,0,0,1,1,0,0
PROP201401,34.0,Old,4771.0,F,77.0,35.0,0,0,0,0,0,0,1,1,0,0,0,1
PROP201402,5.0,Old,1755.0,D,42.0,50.0,0,0,0,0,0,0,0,0,0,0,1,1
PROP201403,31.0,Old,2173.0,D,75.0,80.0,0,1,0,1,0,0,1,1,0,0,1,0
PROP201404,33.0,Needs Renovation,2434.0,F,91.0,64.0,0,0,0,1,0,1,1,0,1,1,0,0
PROP201405,,New,817.0,F,79.0,79.0,0,0,1,0,1,0,0,0,0,0,0,0
PROP201406,16.0,Good,4385.0,E,41.0,65.0,0,0,0,0,0,1,1,0,0,0,0,0
PROP201407,18.0,Needs Renovation,3466.0,C,88.0,33.0,0,1,0,1,1,0,0,0,0,1,1,0
PROP201408,0.0,New,1518.0,C,53.0,58.0,0,0,0,1,0,0,0,0,0,0,1,1
PROP201409,33.0,Old,2525.0,A,91.0,45.0,1,0,0,0,0,0,1,0,1,0,0,0
PROP201410,30.0,Good,2416.0,A,56.0,81.0,0,0,0,1,0,1,0,0,0,0,0,0
PROP201411,26.0,Needs Renovation,2631.0,D,85.0,80.0,0,0,0,0,1,1,0,0,0,1,1,0
PROP201412,36.0,New,4116.0,A,42.0,,1,0,0,0,0,0,1,0,0,0,0,0
PROP201413,16.0,Needs Renovation,1284.0,E,,71.0,1,0,1,1,0,0,0,0,1,0,0,0
PROP201414,19.0,Needs Renovation,3357.0,B,73.0,31.0,0,0,0,0,0,1,0,1,0,0,0,0
PROP201415,10.0,Good,5301.0,D,77.0,77.0,0,0,1,0,1,0,0,1,0,0,0,0
PROP201416,16.0,Good,2196.0,D,74.0,35.0,0,0,0,0,0,1,1,1,0,1,0,0
PROP201417,,Needs Renovation,0.0,F,99.0,43.0,0,0,0,0,1,0,0,1,0,1,1,0
PROP201418,37.0,Good,4051.0,E,53.0,74.0,0,0,0,0,1,0,0,0,0,0,0,1
PROP201419,23.0,Good,1108.0,C,,36.0,0,1,0,1,0,1,0,1,0,1,0,0
PROP201420,15.0,New,2441.0,A,,52.0,0,0,1,0,0,0,1,0,1,0,1,0
PROP201421,18.0,Good,2535.0,C,92.0,82.0,0,1,0,1,1,0,0,0,1,0,1,0
PROP201422,25.0,Needs Renovation,2223.0,F,42.0,77.0,1,0,0,0,1,0,1,0,1,0,0,0
PROP201423,15.0,Old,3091.0,C,50.0,96.0,0,0,0,0,1,1,0,0,1,0,0,0
PROP201424,32.0,Old,1553.0,B,76.0,55.0,0,0,1,0,0,0,0,0,0,1,0,1
PROP201425,20.0,New,3251.0,C,92.0,68.0,0,1,0,0,0,1,1,0,0,0,0,0
PROP201426,22.0,Old,3263.0,D,51.0,85.0,0,1,0,0,1,1,0,0,1,1,0,0
PROP201427,2.0,Good,1726.0,D,54.0,91.0,0,1,0,1,1,0,0,0,0,1,0,0
PROP201428,10.0,Needs Renovation,1654.0,F,91.0,96.0,0,0,1,0,0,0,1,0,1,1,1,0
PROP201429,10.0,Good,3415.0,B,99.0,42.0,0,0,1,1,0,0,0,1,1,0,0,1
PROP201430,22.0,Old,1325.0,D,49.0,53.0,1,0,1,1,0,0,0,0,1,0,0,1
PROP201431,15.0,Good,3204.0,E,65.0,41.0,0,1,1,0,1,0,0,0,0,0,1,1
PROP201432,22.0,Old,3841.0,A,66.0,89.0,0,0,1,0,0,0,1,0,1,0,0,1
PROP201433,8.0,Old,2126.0,C,78.0,94.0,0,1,0,0,1,0,0,0,0,1,0,0
PROP201434,26.0,Old,3648.0,D,64.0,39.0,1,0,0,0,0,0,0,0,0,0,0,1
PROP201435,0.0,Good,1728.0,D,44.0,77.0,1,1,1,0,0,0,1,0,1,0,0,0
PROP201436,26.0,Good,1592.0,A,42.0,41.0,0,0,0,1,1,0,1,0,0,1,1,0
PROP201437,27.0,Good,2810.0,A,99.0,54.0,0,0,1,0,1,0,0,0,0,1,0,0
PROP201438,27.0,New,1442.0,A,,61.0,0,1,0,1,1,0,0,0,0,0,0,1
PROP201439,35.0,Old,1560.0,F,73.0,99.0,0,0,0,0,0,1,0,1,0,1,1,1
PROP201440,7.0,Good,3063.0,F,70.0,82.0,0,0,0,1,1,1,0,0,1,0,0,1
PROP201441,9.0,New,1897.0,D,44.0,59.0,1,0,0,1,0,1,0,0,1,1,0,0
PROP201442,26.0,Needs Renovation,2480.0,E,41.0,82.0,0,0,1,1,0,0,0,1,0,0,0,1
PROP201443,21.0,Old,1763.0,F,71.0,93.0,1,0,0,0,1,0,1,0,0,1,0,1
PROP201444,15.0,New,1867.0,F,83.0,77.0,0,1,1,1,0,0,0,0,1,0,0,1
PROP201445,22.0,Good,293.0,F,53.0,52.0,1,1,1,0,0,0,0,0,1,0,0,1
PROP201446,12.0,Needs Renovation,2628.0,A,74.0,89.0,0,0,1,1,0,0,1,1,0,0,1,0
PROP201447,24.0,Old,1215.0,B,57.0,83.0,0,1,0,0,1,1,0,0,0,0,1,1
PROP201448,28.0,Needs Renovation,2480.0,D,99.0,62.0,1,0,0,1,0,0,0,0,0,1,1,1
PROP201449,21.0,New,2480.0,A,86.0,74.0,1,0,0,1,1,0,0,0,0,1,0,0
PROP201450,0.0,Good,1954.0,E,97.0,93.0,1,0,0,1,0,0,0,1,0,0,1,0
PROP201451,23.0,Needs Renovation,0.0,F,70.0,32.0,1,0,0,0,0,0,0,1,0,0,1,0
PROP201452,12.0,Old,2231.0,C,51.0,63.0,1,0,0,0,1,1,0,0,0,1,1,0
PROP201453,27.0,New,2828.0,B,85.0,59.0,1,0,0,0,0,1,0,0,0,0,0,0
PROP201454,26.0,New,2751.0,D,40.0,87.0,1,1,1,0,0,0,1,0,1,0,0,0
PROP201455,15.0,Good,2332.0,F,60.0,50.0,0,0,0,0,0,0,0,1,0,1,0,0
PROP201456,31.0,Old,3441.0,D,43.0,56.0,0,0,0,0,1,0,0,0,0,0,1,1
PROP201457,4.0,New,2258.0,C,51.0,50.0,1,1,0,0,0,0,1,1,0,0,1,0
PROP201458,20.0,Needs Renovation,2954.0,E,63.0,89.0,0,1,1,1,0,0,0,1,0,1,0,0
PROP201459,2.0,Old,6214.0,B,91.0,81.0,0,0,1,1,0,0,1,1,0,0,0,0
